RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Determiner name	Abundance	Record comment	Life stage	Sex
24509564623783061			17/07/2014	17/07/2014	D	17/07/2014	NBNSYS0000005624	Aeshna juncea	R057226	105750	122650	OSI	100		Knocknagoshel	Geoff Hunt		False	False		Geoff Hunt	<10	ponds	Adult	Male
24509564623783062			14/07/2013	14/07/2013	D	14/07/2013	NBNSYS0000005599	Pyrrhosoma nymphula	R057226	105750	122650	OSI	100		Knocknagoshel quarry	Geoff Hunt		False	False		Geoff Hunt	12			
24509564623783063			14/07/2013	14/07/2013	D	14/07/2013	NBNSYS0000005640	Orthetrum coerulescens	R057226	105750	122650	OSI	100		Knocknagoshel quarry	Geoff Hunt		False	False		Geoff Hunt	30			
24509564623783064			14/07/2013	14/07/2013	D	14/07/2013	NHMSYS0000344179	Ischnura elegans	R057226	105750	122650	OSI	100		Knocknagoshel quarry	Geoff Hunt		False	False		Geoff Hunt	6			
24509564623783065			31/05/2009	31/05/2009	D	31/05/2009	NBNSYS0000005599	Pyrrhosoma nymphula	R065227	106550	122750	OSI	100		Knocknagoshel quarry	Geoff Hunt		False	False		Geoff Hunt	10 to 50		Adult	Male
24509564623783066			31/05/2009	31/05/2009	D	31/05/2009	NBNSYS0000005639	Libellula quadrimaculata	R065227	106550	122750	OSI	100		Knocknagoshel quarry	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783067			31/05/2009	31/05/2009	D	31/05/2009	NBNSYS0000005601	Ischnura pumilio	R065227	106550	122750	OSI	100		Knocknagoshel quarry	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783068			31/05/2009	31/05/2009	D	31/05/2009	NBNSYS0000005640	Orthetrum coerulescens	R065227	106550	122750	OSI	100		Knocknagoshel quarry	Geoff Hunt		False	False		Geoff Hunt	10 to 50		Adult	Male
24509564623783069			08/06/2013	08/06/2013	D	08/06/2013	NBNSYS0000005639	Libellula quadrimaculata	R101254	110150	125450	OSI	100		Abbeyfeale park	Tony Kenneally		False	False		Tony Kenneally				
24509564623783070			08/06/2013	08/06/2013	D	08/06/2013	NHMSYS0000344179	Ischnura elegans	R101254	110150	125450	OSI	100		Abbeyfeale park	Ken Bond		False	False		ken bond	1			
24509564623783071			17/07/2014	17/07/2014	D	17/07/2014	NHMSYS0000344179	Ischnura elegans	R1025	110500	125500	OSI	1000		Abbeyfeale park	Geoff Hunt		False	False		Geoff Hunt	<10	ponds	Adult	Male
24509564623783072			17/07/2014	17/07/2014	D	17/07/2014	NBNSYS0000005639	Libellula quadrimaculata	R1025	110500	125500	OSI	1000		Abbeyfeale park	Geoff Hunt		False	False		Geoff Hunt	<10	ponds	Adult	Male
24509564623783073			17/07/2014	17/07/2014	D	17/07/2014	NBNSYS0000005606	Coenagrion puella	R1025	110500	125500	OSI	1000		Abbeyfeale park	Geoff Hunt		False	False		Geoff Hunt	<10	ponds	Adult	Male
24509564623783074			17/07/2014	17/07/2014	D	17/07/2014	NBNSYS0000005599	Pyrrhosoma nymphula	R1025	110500	125500	OSI	1000		Abbeyfeale park	Geoff Hunt		False	False		Geoff Hunt	<10	ponds	Adult	Male
24509564623783075			17/07/2014	17/07/2014	D	17/07/2014	NBNSYS0000005613	Lestes sponsa	R1025	110500	125500	OSI	1000		Abbeyfeale park	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783076			07/06/2013	07/06/2013	D	07/06/2013	NBNSYS0000005599	Pyrrhosoma nymphula	R103255	110350	125550	OSI	100		Abbeyfeale park	Anneke Vrieling		False	False		Anneke Vrieling	1			
24509564623783077			07/06/2013	07/06/2013	D	07/06/2013	NBNSYS0000005606	Coenagrion puella	R103255	110350	125550	OSI	100		Abbeyfeale park	Anneke Vrieling		False	False		Anneke Vrieling	5			
24509564623783078			21/09/2014	21/09/2014	D	21/09/2014	NBNSYS0000005645	Sympetrum striolatum	R112269	111250	126950	OSI	100		Abbeyfeale	Anneke Vrieling		False	False		Anneke Vrieling				
24509564623783079			05/06/2014	05/06/2014	D	05/06/2014	NBNSYS0000005616	Calopteryx virgo	R113283	111350	128350	OSI	100		Oolagh river	Anneke Vrieling		False	False		Anneke Vrieling				
24509564623783080			14/06/2014	14/06/2014	D	14/06/2014	NBNSYS0000005599	Pyrrhosoma nymphula	R125465	112550	146550	OSI	100		Glin	Geoff Hunt		False	False		Geoff Hunt	1		Adult	Male
24509564623783081			10/08/2012	10/08/2012	D	10/08/2012	NBNSYS0000005624	Aeshna juncea	R128472	112850	147250	OSI	100		Glin	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783082			12/08/2015	12/08/2015	D	12/08/2015	NBNSYS0000005645	Sympetrum striolatum	R141379	114150	137950	OSI	100		Knocknagornagh	Ken Bond		False	False		Ken Bond	1		Adult	Male
24509564623783083			01/06/2015	01/06/2015	D	01/06/2015	NHMSYS0000344179	Ischnura elegans	R157246	115750	124650	OSI	100		Dromtrasna	Geoff Hunt		False	False		Geoff Hunt				
24509564623783084			24/05/2015	24/05/2015	D	24/05/2015	NBNSYS0000005599	Pyrrhosoma nymphula	R161272	116150	127250	OSI	100		GST Templeglentin	Anneke Vrieling		False	False		Anneke Vrieling	<10		Adult	
24509564623783085			17/07/2014	17/07/2014	D	17/07/2014	NBNSYS0000005599	Pyrrhosoma nymphula	R1726	117500	126500	OSI	1000		Tullig Wood	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783086			17/07/2014	17/07/2014	D	17/07/2014	NBNSYS0000005616	Calopteryx virgo	R1726	117500	126500	OSI	1000		Tullig Wood	Geoff Hunt		False	False		Geoff Hunt	1		Adult	Female
24509564623783087			19/07/2013	19/07/2013	D	19/07/2013	NBNSYS0000005624	Aeshna juncea	R174266	117450	126650	OSI	100		Tullig Wood	Geoff Hunt		False	False		Geoff Hunt	1		Adult	Male
24509564623783088			14/07/2015	14/07/2015	D	14/07/2015	NBNSYS0000005605	Coenagrion pulchellum	R187840	118750	184050	OSI	100		Ballyea South	Eamonn Twomey		False	False		Eamonn Twomey				
24509564623783089			11/07/2013	11/07/2013	D	11/07/2013	NHMSYS0000344179	Ischnura elegans	R203393	120350	139350	OSI	100		Knockfinnisk	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783090			11/07/2013	11/07/2013	D	11/07/2013	NBNSYS0000005599	Pyrrhosoma nymphula	R203393	120350	139350	OSI	100		Knockfinnisk	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783091			09/05/2015	09/05/2015	D	09/05/2015	NBNSYS0000005599	Pyrrhosoma nymphula	R205341	120550	134150	OSI	100		Rooskagh West	Geoff Hunt		False	False		Geoff Hunt	1		Adult	Male
24509564623783092			26/06/2015	26/06/2015	D	26/06/2015	NBNSYS0000005606	Coenagrion puella	R206341	120650	134150	OSI	100		Rooskagh West	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783093			26/06/2015	26/06/2015	D	26/06/2015	NBNSYS0000005639	Libellula quadrimaculata	R206341	120650	134150	OSI	100		Rooskagh West	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783094			26/06/2015	26/06/2015	D	26/06/2015	NBNSYS0000005599	Pyrrhosoma nymphula	R206341	120650	134150	OSI	100		Rooskagh West	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783095			07/09/2012	07/09/2012	D	07/09/2012	NBNSYS0000005651	Sympetrum danae	R210333	121050	133350	OSI	100		Dromada	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783096			04/07/2009	04/07/2009	D	04/07/2009	NBNSYS0000005605	Coenagrion pulchellum	R222389	122250	138950	OSI	100		Carrigkerry sandpit	Geoff Hunt		False	False		Geoff Hunt				
24509564623783097			04/07/2009	04/07/2009	D	04/07/2009	NBNSYS0000005601	Ischnura pumilio	R222389	122250	138950	OSI	100		Carrigkerry sandpit	Geoff Hunt		False	False		Geoff Hunt				
24509564623783098			04/07/2009	04/07/2009	D	04/07/2009	NHMSYS0000344179	Ischnura elegans	R222389	122250	138950	OSI	100		Carrigkerry sandpit	Geoff Hunt		False	False		Geoff Hunt				
24509564623783099			04/07/2009	04/07/2009	D	04/07/2009	NBNSYS0000005606	Coenagrion puella	R222389	122250	138950	OSI	100		Carrigkerry sandpit	Geoff Hunt		False	False		Geoff Hunt				
24509564623783100			04/07/2009	04/07/2009	D	04/07/2009	NBNSYS0000005599	Pyrrhosoma nymphula	R222389	122250	138950	OSI	100		Carrigkerry sandpit	Geoff Hunt		False	False		Geoff Hunt				
24509564623783101			04/07/2009	04/07/2009	D	04/07/2009	NBNSYS0000005639	Libellula quadrimaculata	R222389	122250	138950	OSI	100		Carrigkerry sandpit	Geoff Hunt		False	False		Geoff Hunt				
24509564623783102			04/07/2009	04/07/2009	D	04/07/2009	NBNSYS0000005630	Anax imperator	R222389	122250	138950	OSI	100		Carrigkerry sandpit	Geoff Hunt		False	False		Geoff Hunt				
24509564623783103			22/06/2014	22/06/2014	D	22/06/2014	NHMSYS0000344179	Ischnura elegans	R223396	122350	139650	OSI	100		Carrigkerry bog	Anneke Vrieling		False	False		Anneke Vrieling	1		Adult	
24509564623783104			22/06/2014	22/06/2014	D	22/06/2014	NBNSYS0000005599	Pyrrhosoma nymphula	R223396	122350	139650	OSI	100		Carrigkerry bog	Anneke Vrieling		False	False		Anneke Vrieling	1		Adult	
24509564623783105			01/07/2014	01/07/2014	D	01/07/2014	NBNSYS0000005639	Libellula quadrimaculata	R2239	122500	139500	OSI	1000		Carrigkerry	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783106			01/07/2014	01/07/2014	D	01/07/2014	NBNSYS0000005606	Coenagrion puella	R2239	122500	139500	OSI	1000		Carrigkerry	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783107			01/07/2014	01/07/2014	D	01/07/2014	NBNSYS0000005602	Enallagma cyathigerum	R2239	122500	139500	OSI	1000		Carrigkerry	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783108			01/07/2014	01/07/2014	D	01/07/2014	NBNSYS0000005599	Pyrrhosoma nymphula	R2239	122500	139500	OSI	1000		Carrigkerry	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783109			01/07/2014	01/07/2014	D	01/07/2014	NHMSYS0000344179	Ischnura elegans	R2239	122500	139500	OSI	1000		Carrigkerry	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783110			01/07/2014	01/07/2014	D	01/07/2014	NBNSYS0000005601	Ischnura pumilio	R2239	122500	139500	OSI	1000		Carrigkerry	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783111			01/07/2014	01/07/2014	D	01/07/2014	NBNSYS0000005645	Sympetrum striolatum	R2239	122500	139500	OSI	1000		Carrigkerry	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783112			01/07/2014	01/07/2014	D	01/07/2014	NBNSYS0000005630	Anax imperator	R2239	122500	139500	OSI	1000		Carrigkerry	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783113			02/08/2014	02/08/2014	D	02/08/2014	NBNSYS0000005624	Aeshna juncea	R275204	127550	120450	OSI	100		Lough Gay	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783114			02/08/2014	02/08/2014	D	02/08/2014	NBNSYS0000005651	Sympetrum danae	R275204	127550	120450	OSI	100		Lough Gay	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783115			02/08/2014	02/08/2014	D	02/08/2014	NBNSYS0000005613	Lestes sponsa	R275204	127550	120450	OSI	100		Lough Gay	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783116			20/08/2012	20/08/2012	D	20/08/2012	NBNSYS0000005624	Aeshna juncea	R276204	127650	120450	OSI	100		Lough Gay	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783117			20/08/2012	20/08/2012	D	20/08/2012	NBNSYS0000005599	Pyrrhosoma nymphula	R276204	127650	120450	OSI	100		Lough Gay	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783118			20/08/2012	20/08/2012	D	20/08/2012	NHMSYS0000344179	Ischnura elegans	R276204	127650	120450	OSI	100		Lough Gay	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783119			20/08/2012	20/08/2012	D	20/08/2012	NBNSYS0000005613	Lestes sponsa	R276204	127650	120450	OSI	100		Lough Gay	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783120			20/08/2012	20/08/2012	D	20/08/2012	NBNSYS0000005651	Sympetrum danae	R276204	127650	120450	OSI	100		Lough Gay	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783121			31/05/2009	31/05/2009	D	31/05/2009	NBNSYS0000005639	Libellula quadrimaculata	R276204	127650	120450	OSI	100		Lough Gay	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783122			31/05/2009	31/05/2009	D	31/05/2009	NHMSYS0000344179	Ischnura elegans	R276204	127650	120450	OSI	100		Lough Gay	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783123			17/06/2014	17/06/2014	D	17/06/2014	NBNSYS0000005630	Anax imperator	R278339	127850	133950	OSI	100		Newcastle west	Geoff Hunt		False	False		Geoff Hunt	1		Adult	Male
24509564623783124			23/05/2014	23/05/2014	D	23/05/2014	NHMSYS0000344179	Ischnura elegans	R280524	128050	152450	OSI	100		Aughinish	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783125			23/05/2014	23/05/2014	D	23/05/2014	NBNSYS0000005605	Coenagrion pulchellum	R280524	128050	152450	OSI	100		Aughinish	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783126			31/07/2014	31/07/2014	D	31/07/2014	NBNSYS0000005613	Lestes sponsa	R2825	128500	125500	OSI	1000		Ratheenagh	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783127			31/07/2014	31/07/2014	D	31/07/2014	NBNSYS0000005602	Enallagma cyathigerum	R2825	128500	125500	OSI	1000		Ratheenagh	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783128			31/07/2014	31/07/2014	D	31/07/2014	NBNSYS0000005641	Orthetrum cancellatum	R2825	128500	125500	OSI	1000		Ratheenagh	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783129			31/07/2014	31/07/2014	D	31/07/2014	NBNSYS0000005625	Aeshna grandis	R2825	128500	125500	OSI	1000		Ratheenagh	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783130			31/07/2014	31/07/2014	D	31/07/2014	NBNSYS0000005645	Sympetrum striolatum	R2825	128500	125500	OSI	1000		Ratheenagh	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783131			31/07/2014	31/07/2014	D	31/07/2014	NBNSYS0000005650	Sympetrum sanguineum	R2825	128500	125500	OSI	1000		Ratheenagh	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783132			31/07/2014	31/07/2014	D	31/07/2014	NBNSYS0000005630	Anax imperator	R2825	128500	125500	OSI	1000		Ratheenagh	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783133			20/05/2013	20/05/2013	D	20/05/2013	NBNSYS0000005639	Libellula quadrimaculata	R284529	128450	152950	OSI	100		Aughinish	Geoff Hunt		False	False		Geoff Hunt	<10	newly emerged	Adult	Male
24509564623783134			20/05/2013	20/05/2013	D	20/05/2013	NBNSYS0000005606	Coenagrion puella	R284529	128450	152950	OSI	100		Aughinish	Geoff Hunt		False	False		Geoff Hunt	<10	newly emerged	Adult	Male
24509564623783135			20/05/2013	20/05/2013	D	20/05/2013	NBNSYS0000005599	Pyrrhosoma nymphula	R284529	128450	152950	OSI	100		Aughinish	Geoff Hunt		False	False		Geoff Hunt	<10	newly emerged	Adult	Male
24509564623783136			05/07/2013	05/07/2013	D	05/07/2013	NBNSYS0000005599	Pyrrhosoma nymphula	R287253	128750	125350	OSI	100		Ratheenagh lagoons south	Geoff Hunt		False	False		Geoff Hunt	8	disused water treatment plant		
24509564623783137			05/07/2013	05/07/2013	D	05/07/2013	NBNSYS0000005639	Libellula quadrimaculata	R287253	128750	125350	OSI	100		Ratheenagh lagoons south	Geoff Hunt		False	False		Geoff Hunt	20	disused water treatment plant		
24509564623783138			05/07/2013	05/07/2013	D	05/07/2013	NBNSYS0000005630	Anax imperator	R287253	128750	125350	OSI	100		Ratheenagh lagoons south	Geoff Hunt		False	False		Geoff Hunt	3	disused water treatment plant		
24509564623783139			05/07/2013	05/07/2013	D	05/07/2013	NBNSYS0000005624	Aeshna juncea	R287253	128750	125350	OSI	100		Ratheenagh lagoons south	Geoff Hunt		False	False		Geoff Hunt		disused water treatment plant		
24509564623783140			05/07/2013	05/07/2013	D	05/07/2013	NBNSYS0000005602	Enallagma cyathigerum	R287253	128750	125350	OSI	100		Ratheenagh lagoons south	Geoff Hunt		False	False		Geoff Hunt	20	disused water treatment plant		
24509564623783141			05/07/2013	05/07/2013	D	05/07/2013	NBNSYS0000005641	Orthetrum cancellatum	R287253	128750	125350	OSI	100		Ratheenagh lagoons south	Geoff Hunt		False	False		Geoff Hunt	3	disused water treatment plant		
24509564623783142			17/07/2014	17/07/2014	D	17/07/2014	NBNSYS0000005606	Coenagrion puella	R288257	128850	125750	OSI	100		Shanacool cross	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783143			17/07/2014	17/07/2014	D	17/07/2014	NBNSYS0000005616	Calopteryx virgo	R288257	128850	125750	OSI	100		Shanacool cross	Geoff Hunt		False	False		Geoff Hunt	1		Adult	Male
24509564623783144			08/07/2014	08/07/2014	D	08/07/2014	NBNSYS0000005601	Ischnura pumilio	R288257	128850	125750	OSI	100		Hunt Lough	Geoff Hunt		False	False		Geoff Hunt	1		Adult	Male
24509564623783145			08/07/2014	08/07/2014	D	08/07/2014	NHMSYS0000344179	Ischnura elegans	R288257	128850	125750	OSI	100		Hunt Lough	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	Male
24509564623783146			08/07/2014	08/07/2014	D	08/07/2014	NBNSYS0000005641	Orthetrum cancellatum	R288257	128850	125750	OSI	100		Hunt Lough	Geoff Hunt		False	False		Geoff Hunt	1		Adult	Male
24509564623783147			25/10/2013	25/10/2013	D	25/10/2013	NBNSYS0000005645	Sympetrum striolatum	R289531	128950	153150	OSI	100		Hunt Lough Aughinish	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
24509564623783148			25/10/2013	25/10/2013	D	25/10/2013	NBNSYS0000005627	Aeshna mixta	R289531	128950	153150	OSI	100		Hunt Lough Aughinish	Geoff Hunt		False	False		Geoff Hunt	<10		Adult	
24509564623783149			26/05/2015	26/05/2015	D	26/05/2015	NBNSYS0000005602	Enallagma cyathigerum	R289952	128950	195250	OSI	100		Clooncoose	Anne Mullen		False	False		Anne Mullen	1	verified by B. Nelson 26/5/15 on insects/inverts of ireland page	Adult	Female
24509564623783150			18/09/2014	18/09/2014	D	18/09/2014	NBNSYS0000005645	Sympetrum striolatum	R291474	129150	147450	OSI	100		Creeves	Anne Mullen		False	False		Anne Mullen		verified by Brian Nelson		
24509564623783151			19/06/2005	19/06/2005	D	19/06/2005	NBNSYS0000005602	Enallagma cyathigerum	R297941	129750	194150	OSI	100		Burren	Kevin Murphy		False	False		Kevin Murphy	<10		Adult	
24509564623783152			08/06/2014	08/06/2014	D	08/06/2014	NBNSYS0000005622	Brachytron pratense	R297998	129750	199850	OSI	100		Carron	Andrew Fenner; Aine Fenner		False	False		Andrew Fenner; Aine Fenner		Sitting on leaf eating honeybee		
24509564623783153			09/08/2014	09/08/2014	D	09/08/2014	NBNSYS0000005645	Sympetrum striolatum	R301943	130150	194350	OSI	100		Gortlecka	K. Finch		False	False		K. Finch				
24509564623783154			09/08/2014	09/08/2014	D	09/08/2014	NBNSYS0000005625	Aeshna grandis	R301943	130150	194350	OSI	100		Gortlecka	K. Finch		False	False		K. Finch				
24509564623783155			29/08/2015	29/08/2015	D	29/08/2015	NBNSYS0000005645	Sympetrum striolatum	R304943	130450	194350	OSI	100		Gortlecka	Eamonn Twomey		False	False		Eamonn Twomey	1		Adult	
24509564623783156			29/08/2015	29/08/2015	D	29/08/2015	NBNSYS0000005651	Sympetrum danae	R304943	130450	194350	OSI	100		Gortlecka	Eamonn Twomey		False	False		Eamonn Twomey	1		Adult	Female
24509564623783157			09/08/2014	09/08/2014	D	09/08/2014	NBNSYS0000005645	Sympetrum striolatum	R305946	130550	194650	OSI	100		Gortlecka	Andrew Fenner; Aine Fenner		False	False		Andrew Fenner; Aine Fenner				
24509564623783158			09/08/2014	09/08/2014	D	09/08/2014	NBNSYS0000005625	Aeshna grandis	R305946	130550	194650	OSI	100		Gortlecka	Andrew Fenner; Aine Fenner		False	False		Andrew Fenner; Aine Fenner				
24509564623783159			18/08/2013	18/08/2013	D	18/08/2013	NBNSYS0000005645	Sympetrum striolatum	R306949	130650	194950	OSI	100		Cloon	K. Finch		False	False		K. Finch	10			
24509564623783160			18/08/2013	18/08/2013	D	18/08/2013	NBNSYS0000005625	Aeshna grandis	R306949	130650	194950	OSI	100		Cloon	K. Finch		False	False		K. Finch	10			
24509564623783161			05/08/2012	05/08/2012	D	05/08/2012	NBNSYS0000005645	Sympetrum striolatum	R318950	131850	195050	OSI	100		Buren National Park	K. Finch		False	False		K. Finch	10 to 50		Adult	
24509564623783162			05/08/2012	05/08/2012	D	05/08/2012	NBNSYS0000005602	Enallagma cyathigerum	R318950	131850	195050	OSI	100		Burren National park	K. Finch		False	False		K. Finch	<10		Adult	
24509564623783163			01/06/2012	01/06/2012	D	01/06/2012	NBNSYS0000005641	Orthetrum cancellatum	R318950	131850	195050	OSI	100		Burren National park	K. Finch		False	False		K. Finch	1		Adult	
24509564623783164			01/06/2012	01/06/2012	D	01/06/2012	NBNSYS0000005639	Libellula quadrimaculata	R318950	131850	195050	OSI	100		Burren National park	K. Finch		False	False		K. Finch	1		Adult	
24509564623783165			01/06/2012	01/06/2012	D	01/06/2012	NBNSYS0000005605	Coenagrion pulchellum	R318950	131850	195050	OSI	100		Burren National park	K. Finch		False	False		K. Finch			Adult	
24509564623783166			26/05/2015	26/05/2015	D	26/05/2015	NBNSYS0000005639	Libellula quadrimaculata	R319949	131950	194950	OSI	100		Gortlecka	Eamonn Twomey		False	False		Eamonn Twomey	<10		Adult	Male
24509564623783167			27/04/2012	27/04/2012	D	27/04/2012	NBNSYS0000005599	Pyrrhosoma nymphula	R320951	132050	195150	OSI	100		Burren National park	K. Finch		False	False		K. Finch		also seen on 02-06-2012	Adult	
24509564623783168			22/07/2014	22/07/2014	D	22/07/2014	NBNSYS0000005602	Enallagma cyathigerum	R345861	134550	186150	OSI	100		Dromore woods	Eamonn Twomey		False	False		Eamonn Twomey				
24509564623783169			22/07/2014	22/07/2014	D	22/07/2014	NBNSYS0000005639	Libellula quadrimaculata	R347861	134750	186150	OSI	100		Dromore woods	Eamonn Twomey		False	False		Eamonn Twomey	1		Adult	
